FunctionIndex,Damage,Regeneration,Tournament,Alpha,BestScore,WorstScore,MeanScore,StdDev
10,0.6,0.8,4,1.0,-23557.98720145109,-29104.010428823673,-26501.82470656418,1146.8299624340355
10,0.6,0.8,6,0.0,-23003.700872223813,-28846.01209620668,-25644.53958236493,1274.142792838383
10,0.6,0.8,6,0.2,-21924.984674726777,-28461.84582466536,-25088.35512644203,1413.2985735311518
10,0.6,0.8,6,0.4,-23619.523930137253,-27998.683682957442,-25411.567903115738,1158.0570662773105
10,0.6,0.8,6,0.6,-22258.80131871376,-28706.42217267539,-25544.621275957506,1310.8649747827958
10,0.6,0.8,6,0.8,-22218.625427343486,-29637.508876069078,-25341.491193795857,1550.953021381414
10,0.6,0.8,6,1.0,-23186.205831141368,-28075.977686788814,-25444.888946774,1254.446366868292
10,0.6,0.8,8,0.0,-22530.41895579969,-27686.586519988363,-25293.245918798784,1149.7884471626098
10,0.6,0.8,8,0.2,-22872.935622985315,-28290.589200976145,-25251.204319110057,1334.45396824631
10,0.6,0.8,8,0.4,-22550.59793340386,-28128.00795568707,-25394.72537194239,1617.3541982441996
10,0.6,0.8,8,0.6,-21094.31635004475,-27762.47613593794,-24984.18657665996,1432.1823809489008
10,0.6,0.8,8,0.8,-22511.5928344734,-27600.219988224075,-25263.656404422374,1128.103262972792
10,0.6,0.8,8,1.0,-21987.365628629912,-27751.160628923706,-25070.319392757418,1429.7812568353306
10,0.6,0.8,10,0.0,-23966.999149755353,-28027.13202908587,-25429.785530980436,887.2238513777634
10,0.6,0.8,10,0.2,-22285.639278949544,-27814.418778236857,-25278.53134180381,1195.0962304695386
10,0.6,0.8,10,0.4,-22375.233334118257,-27493.505453901955,-25065.995709910265,1242.918781797356
10,0.6,0.8,10,0.6,-20799.656180558868,-28074.112378571543,-25245.0248155868,1260.0070458978314
10,0.6,0.8,10,0.8,-22667.500068271744,-28102.86769593049,-25214.8704961698,1212.0076038888335
10,0.6,0.8,10,1.0,-22398.658381164056,-27709.815888430385,-25171.95679805185,1341.0247217017873
10,0.6,0.8,12,0.0,-22755.768405519444,-28723.078733304807,-25658.40972127226,1260.2513733887608
10,0.6,0.8,12,0.2,-21491.365448907658,-28483.265171227118,-25253.251668527857,1385.7591944451035
10,0.6,0.8,12,0.4,-22067.401107081085,-28323.026052557307,-25385.539044672318,1314.1683441616826
10,0.6,0.8,12,0.6,-22638.779765122486,-29026.316963531954,-25690.823389421206,1548.6676949920036
10,0.6,0.8,12,0.8,-23451.74323532434,-28447.81541402565,-25995.287862300174,1311.5824210719084
10,0.6,0.8,12,1.0,-22287.130950285617,-28671.877440613105,-25364.838376039053,1385.6232253768817
10,0.6,0.8,14,0.0,-22602.30951309878,-27875.422040275793,-25655.47767433961,1306.3532437053543
10,0.6,0.8,14,0.2,-23348.444838745392,-29106.15485308632,-26090.75580750819,1135.891972717588
10,0.6,0.8,14,0.4,-23575.54539954815,-30130.172543046305,-25727.62194038365,1233.2762747715972
10,0.6,0.8,14,0.6,-23764.754378159123,-28716.161381459984,-25889.357188913855,1082.098803215773
10,0.6,0.8,14,0.8,-23039.288658146794,-29233.79297835203,-25844.320498210083,1441.8281654243929
10,0.6,0.8,14,1.0,-23273.966914825676,-28899.73993085899,-25992.662305923866,1569.4264705352336
10,0.6,1.0,2,0.0,-26949.10082761373,-33232.036435031994,-30564.42055509169,1382.4500649077886
10,0.6,1.0,2,0.2,-26444.326986304888,-34103.960245929666,-30649.549369668097,1645.777439645349
10,0.6,1.0,2,0.4,-24851.036371728016,-32707.759149373076,-29751.549795866653,1766.2575799165197
10,0.6,1.0,2,0.6,-26402.36632845075,-33640.980750704344,-30303.57808347186,1755.2105816685512
10,0.6,1.0,2,0.8,-27331.14120117486,-33503.37412023394,-30125.72175620893,1363.6670153984473
10,0.6,1.0,2,1.0,-27311.896671070914,-33175.99068249683,-30247.702768273764,1432.7360142385621
10,0.6,1.0,4,0.0,-24505.08720669725,-30822.1096971464,-27461.61303269426,1348.8922030561826
10,0.6,1.0,4,0.2,-24514.581902905902,-30896.864716825206,-27213.656863676988,1256.2929778266646
10,0.6,1.0,4,0.4,-23136.5431611355,-29265.97994044531,-26592.3910944147,1392.4697129043439
10,0.6,1.0,4,0.6,-23452.354674752514,-29680.986676997436,-26745.882348436495,1360.9850091369701
10,0.6,1.0,4,0.8,-23473.035541750633,-29221.660586346716,-26747.787489601178,1298.5601753773149
10,0.6,1.0,4,1.0,-25015.49757209573,-30668.2326197473,-27470.72659723648,1245.0222491651523
10,0.6,1.0,6,0.0,-23631.433382085208,-30052.880587887914,-26788.245641557154,1489.585925977631
10,0.6,1.0,6,0.2,-23156.68228008181,-30203.75467745802,-25729.58388258848,1230.4091698869267
10,0.6,1.0,6,0.4,-21844.30128593847,-28358.140227164917,-25722.930681775477,1271.3444716068618
10,0.6,1.0,6,0.6,-22491.244759738678,-28673.832355291204,-25626.062114990455,1330.380866876646
10,0.6,1.0,6,0.8,-22796.113776735172,-29438.94624487325,-25799.671065125134,1325.0165414400115
10,0.6,1.0,6,1.0,-23085.7239717313,-29935.545431506616,-25928.928351204337,1285.8653503837618
10,0.6,1.0,8,0.0,-24254.908760695096,-29262.538005248975,-26225.678730104137,997.7728827776749
10,0.6,1.0,8,0.2,-23158.149662908145,-28116.866781243254,-25793.846363830104,1155.6475257638106
10,0.6,1.0,8,0.4,-21872.07273034177,-28647.319002375792,-25982.519302888293,1372.0291516604518
10,0.6,1.0,8,0.6,-23347.880659505357,-28093.679364813666,-25692.775742238853,1200.347875163649
10,0.6,1.0,8,0.8,-22500.802642320068,-28422.83486074976,-25727.59395268936,1249.9575650562042
10,0.6,1.0,8,1.0,-21718.67632271058,-29059.38376376384,-25908.766694926006,1327.1528888617509
10,0.6,1.0,10,0.0,-23875.032730859413,-29210.558932727865,-26170.880208934213,1136.7967024038214
10,0.6,1.0,10,0.2,-22788.139379235163,-29175.158805063053,-25611.422162565457,1335.5374005171677
10,0.6,1.0,10,0.4,-23254.589399907145,-28287.117779941174,-25835.77785200877,1305.22929213233
10,0.6,1.0,10,0.6,-22168.53219021172,-29485.401052350593,-25675.8646902162,1375.9440596762988
10,0.6,1.0,10,0.8,-22891.060050950087,-29108.58895521993,-26318.97003457197,1424.584615982779
10,0.6,1.0,10,1.0,-22462.658666193365,-29240.536008290193,-25538.694589064315,1528.3324845735938
10,0.6,1.0,12,0.0,-23301.32421234745,-29308.684109949667,-25947.410790825208,1298.2759461157398
10,0.6,1.0,12,0.2,-22391.784202087976,-29766.21988883715,-26585.009293705993,1371.553249020902
10,0.6,1.0,12,0.4,-22097.84547030776,-29849.80418314244,-26327.92902646565,1828.9067381931343
10,0.6,1.0,12,0.6,-22916.109921984265,-27883.989975562654,-25771.075790057228,1233.9319028854577
10,0.6,1.0,12,0.8,-22190.262868368613,-29366.800058625588,-25841.97553836958,1550.9405253345262
10,0.6,1.0,12,1.0,-23738.843693225415,-28692.562703464315,-26193.344606695995,1101.2004732683242
10,0.6,1.0,14,0.0,-23080.721735081363,-29841.22438819622,-26179.086241332057,1517.2533672688662
10,0.6,1.0,14,0.2,-23838.11248473843,-28978.46171214513,-26333.489369164196,1122.1906489675382
10,0.6,1.0,14,0.4,-22783.287420872224,-29168.21155898917,-25892.16566253106,1368.1348277726063
10,0.6,1.0,14,0.6,-23060.423526594273,-29009.84134967644,-26014.94517134607,1456.210773161898
10,0.6,1.0,14,0.8,-23153.598361768232,-29874.054449741336,-26634.485694690586,1384.455931355339
10,0.6,1.0,14,1.0,-23526.532977145547,-29049.038882880173,-26267.396256332948,1302.7325255110695
10,0.8,0.0,2,0.0,-28340.384436511078,-33941.240313104536,-30953.482373859475,1397.580903257314
10,0.8,0.0,2,0.2,-28043.08112590965,-34661.24237059691,-31094.944318681555,1569.5941003668183
10,0.8,0.0,2,0.4,-27280.22069986246,-34240.99043826375,-30557.68999794046,1706.50293501266
10,0.8,0.0,2,0.6,-27216.97438806134,-34798.586024887794,-31005.115523778404,1927.8298271028907
10,0.8,0.0,2,0.8,-27823.778924561375,-34193.25838912833,-31056.335567842467,1655.8454130597058
10,0.8,0.0,2,1.0,-28292.71209018549,-34818.941047236985,-31379.917003149923,1875.0160700014355
10,0.8,0.0,4,0.0,-27730.999472529176,-35186.13258359842,-31723.606942232444,1763.5806173142737
10,0.8,0.0,4,0.2,-28355.048021759554,-34409.719477852275,-31844.41950123357,1276.373311815122
10,0.8,0.0,4,0.4,-28529.302998323186,-35103.950664265525,-31526.606439311498,1502.1158781237139
10,0.8,0.0,4,0.6,-29058.989260512906,-36292.398330946315,-31613.160099574103,1485.4004391762355
10,0.8,0.0,4,0.8,-28173.777098946157,-35439.77442746367,-31458.582698682807,1699.4407017425942
10,0.8,0.0,4,1.0,-28423.34021756496,-34704.689156829605,-32106.059246137855,1511.0371254130241
10,0.8,0.0,6,0.0,-28575.079462479836,-35116.566449507896,-32197.525439405024,1361.184768257151
10,0.8,0.0,6,0.2,-28307.56564932559,-34478.544114033604,-31773.08011528171,1563.0740060413243
10,0.8,0.0,6,0.4,-28588.321801663045,-35331.63981306157,-31891.439303382973,1598.3892091906016
10,0.8,0.0,6,0.6,-28979.121000801344,-35623.90248583834,-31939.61702285228,1647.3732590369593
10,0.8,0.0,6,0.8,-28802.464665004358,-34646.38201719273,-31880.970185576833,1534.580777292827
10,0.8,0.0,6,1.0,-28648.2761079973,-36945.553127070954,-32144.875080848567,1556.986963183078
10,0.8,0.0,8,0.0,-27727.647104810658,-34676.65338849926,-31951.21923224257,1625.5894821884067
10,0.8,0.0,8,0.2,-29359.48847418691,-35465.96501716345,-32428.005265335556,1523.1292642850456
10,0.8,0.0,8,0.4,-29823.683900386284,-35305.31299951401,-32259.43123433059,1229.4650205152736
10,0.8,0.0,8,0.6,-30196.224904300918,-35793.69251993657,-32475.614926459875,1296.5454127137095
10,0.8,0.0,8,0.8,-27744.13923534264,-36610.90510284287,-32157.803263694706,1709.1903535352833
10,0.8,0.0,8,1.0,-28393.03776364298,-37323.80309048122,-32051.73734573322,1501.5750966871906
10,0.8,0.0,10,0.0,-29728.58379069979,-36039.85348652239,-32207.567967554,1451.4640049465158
10,0.8,0.0,10,0.2,-29597.045859273494,-36860.38928799467,-32384.67296785082,1621.7691309238357
10,0.8,0.0,10,0.4,-28931.86275100626,-36136.684122165345,-32002.76170377879,1663.152881662176
10,0.8,0.0,10,0.6,-29240.20607340588,-35467.71172613724,-32386.80609632293,1361.7982229294403
10,0.8,0.0,10,0.8,-28703.27697393372,-36621.97178756002,-32601.31552356252,1701.9506675757668
10,0.8,0.0,10,1.0,-29853.623257865995,-35756.62928179646,-32331.81673911436,1277.6621193895062
10,0.8,0.0,12,0.0,-28583.100104688005,-36246.70680601411,-32934.62688745693,1418.5423440210777
10,0.8,0.0,12,0.2,-29653.12552504192,-34394.80019646483,-32249.61199730167,1092.7484675621452
10,0.8,0.0,12,0.4,-27878.699378373523,-35158.692015844135,-32160.15655463415,1495.6113279959263
10,0.8,0.0,12,0.6,-29413.192482826278,-35749.15918500144,-32575.49848806195,1414.4565762695024
10,0.8,0.0,12,0.8,-29332.23178933192,-35161.722962746666,-32183.906145207213,1472.240680805205
10,0.8,0.0,12,1.0,-30213.816040970618,-36237.085857385464,-32650.844950868464,1396.8020056375062
10,0.8,0.0,14,0.0,-29365.650767280196,-36139.59693854595,-32709.512915503386,1229.6832829755
10,0.8,0.0,14,0.2,-29467.410248946908,-35598.2507280213,-32097.00268170379,1472.814520658169
10,0.8,0.0,14,0.4,-30531.89714262869,-35452.78885773052,-32531.59600980752,1304.3324286680293
10,0.8,0.0,14,0.6,-29801.132331931178,-36663.1692518837,-32712.116650784752,1453.031982207847
10,0.8,0.0,14,0.8,-30093.489518930284,-35623.00233539389,-32559.504253335905,1275.7493145841856
10,0.8,0.0,14,1.0,-29006.176483353498,-35411.57495887363,-32424.48889413618,1330.1635069619467
10,0.8,0.2,2,0.0,-23255.19067013003,-29153.546250345345,-26688.587916806664,1374.3163167803589
10,0.8,0.2,2,0.2,-23329.494121523865,-30550.44346598353,-25989.100092533125,1443.8365869612087
10,0.8,0.2,2,0.4,-22756.996666638857,-30309.417369343817,-26246.298513820977,1516.1925185294517
10,0.8,0.2,2,0.6,-20942.469217486196,-29664.99142531489,-26073.093138204917,1737.4292401417185
10,0.8,0.2,2,0.8,-22990.580303045263,-29746.551382962232,-25905.253114925094,1657.6043648607251
10,0.8,0.2,2,1.0,-23084.803041071984,-29485.599649317686,-26016.843379164853,1332.182233510838
10,0.8,0.2,4,0.0,-22228.863588089498,-26949.749144522513,-24277.951239440383,1208.8312106624676
10,0.8,0.2,4,0.2,-20733.264884169177,-26705.150613565158,-24095.160300477917,1242.2922242556303
10,0.8,0.2,4,0.4,-21483.75008687408,-27685.68509412054,-24136.862604265196,1258.5446719518516
10,0.8,0.2,4,0.6,-20549.462049538222,-26243.83814533105,-23787.145900697455,1291.6862939359132
10,0.8,0.2,4,0.8,-21770.422653937032,-26464.73537356798,-24097.44846111816,1169.728305720486
10,0.8,0.2,4,1.0,-21129.01308659466,-26817.31766838619,-24167.897720741865,1344.6132588062908
10,0.8,0.2,6,0.0,-21268.72779365668,-26104.24418525062,-23591.870832701283,1102.1648063458745
10,0.8,0.2,6,0.2,-20185.401711041333,-25853.757505714944,-23104.011777130785,1326.4762148642014
10,0.8,0.2,6,0.4,-18282.39471242319,-26253.00237779936,-23145.30044115998,1663.772984298983
10,0.8,0.2,6,0.6,-21021.609535956897,-26085.834384938575,-23449.265334024883,1162.2327227950536
10,0.8,0.2,6,0.8,-20825.740844155942,-26427.5039707096,-23510.364433754858,1333.5720278241747
10,0.8,0.2,6,1.0,-20759.991220862936,-25583.64931057892,-23471.261193832943,1206.0261112766887
10,0.8,0.2,8,0.0,-20405.42162208671,-25527.342292327045,-23415.667687579,1163.2535209464352
10,0.8,0.2,8,0.2,-19732.337293853256,-25747.562233193403,-23358.77305351999,1236.3685921937358
10,0.8,0.2,8,0.4,-20658.36999107916,-27093.070315396028,-23541.83639763396,1226.8349120541689
10,0.8,0.2,8,0.6,-20593.708523198788,-25799.212782773157,-23280.615160844914,1162.5621173683533
10,0.8,0.2,8,0.8,-21052.809884276947,-26595.795758594257,-23471.798097941963,1221.628818013893
10,0.8,0.2,8,1.0,-20011.44847579587,-26082.562008156783,-23377.129373057858,1413.0680527996467
10,0.8,0.2,10,0.0,-21290.743793217298,-26480.60373606175,-23501.79294214571,1116.4909514981903
10,0.8,0.2,10,0.2,-20898.08115354679,-25831.355296313417,-23198.83280476217,1200.7545545179328
10,0.8,0.2,10,0.4,-19049.104364276947,-24888.432133820406,-23223.902740473004,1108.4635282909583
10,0.8,0.2,10,0.6,-20504.25693267634,-25851.89585086239,-23288.977569290262,1294.6433767045567
10,0.8,0.2,10,0.8,-20020.741586432607,-26109.44309975644,-23211.933971155016,1190.8974239372096
10,0.8,0.2,10,1.0,-19653.787048476017,-26096.021548500106,-23539.93323146515,1407.2758006867164
10,0.8,0.2,12,0.0,-20922.907348628305,-27856.60572153227,-23606.391195786084,1330.345266480433
10,0.8,0.2,12,0.2,-20889.6455989481,-27244.999389966953,-23491.453675070436,1339.3740442269848
10,0.8,0.2,12,0.4,-21029.181932625404,-26809.527685603058,-23634.71960365532,1069.168551354543
10,0.8,0.2,12,0.6,-21167.740538697035,-26156.64243854103,-23421.311664389432,1189.2421719968556
10,0.8,0.2,12,0.8,-20284.10300905249,-26279.976931357724,-23437.29056959623,1219.041017037313
10,0.8,0.2,12,1.0,-19750.055301096425,-25222.45417652354,-23244.250976277068,1194.832305219481
10,0.8,0.2,14,0.0,-20773.00104157765,-26345.622496507363,-23751.80723963697,1194.4590222861189
10,0.8,0.2,14,0.2,-20606.7562233307,-26869.479271802848,-23810.751076389595,1272.5874008658075
10,0.8,0.2,14,0.4,-19718.750613548345,-26485.994879999405,-23473.101737416015,1439.0578598003635
10,0.8,0.2,14,0.6,-20592.370537504496,-27379.96769198012,-23691.218910247222,1267.237436994341
10,0.8,0.2,14,0.8,-20963.374770442755,-25456.600449126243,-23436.344036172923,1180.3344127709715
10,0.8,0.2,14,1.0,-20721.344673065178,-27053.234786363297,-23680.76266069596,1338.9482345333856
10,0.8,0.4,2,0.0,-26168.271801881947,-31594.750695024966,-28635.627191842384,1301.8834379545629
10,0.8,0.4,2,0.2,-24186.393187859587,-32224.150193783375,-28570.534287368562,1531.9788803317053
10,0.8,0.4,2,0.4,-23857.005413412364,-31784.479414950343,-27768.72288341747,1730.880505960836
10,0.8,0.4,2,0.6,-23150.57620662647,-31018.25324666535,-27631.865382248838,1805.2270929066603
10,0.8,0.4,2,0.8,-24960.65973646302,-30817.574248370984,-28204.17677512567,1452.537867125169
10,0.8,0.4,2,1.0,-24557.717737022595,-30577.678018995106,-28361.62139628921,1168.4042935192467
10,0.8,0.4,4,0.0,-22868.588111875466,-28565.833274045326,-26274.725049328415,1325.9954244042463
10,0.8,0.4,4,0.2,-23289.738859836445,-28227.52254258054,-25784.000476317357,1121.1222619399223
10,0.8,0.4,4,0.4,-22647.07630799084,-29218.713754447563,-25590.52707933114,1425.2860688405517
10,0.8,0.4,4,0.6,-22656.797773954473,-28287.467828908837,-25265.15262287431,1269.3010650355552
10,0.8,0.4,4,0.8,-22034.29526223244,-28950.751277891886,-25634.11675215613,1399.8312320063758
10,0.8,0.4,4,1.0,-22499.650255113647,-28247.088533820763,-25657.56531033465,1397.3570768178051
10,0.8,0.4,6,0.0,-22403.450607100902,-27675.123555533977,-25531.320336482033,1195.5337810503192
10,0.8,0.4,6,0.2,-21934.36039443957,-27552.866232736582,-24942.943012008618,1374.4264422944107
10,0.8,0.4,6,0.4,-20894.30001913217,-28544.523616979488,-24935.69625659897,1309.7687322658783
10,0.8,0.4,6,0.6,-21525.52987006804,-28327.708766007658,-25245.535073184317,1374.6701360022132
10,0.8,0.4,6,0.8,-21800.640546278755,-27556.49106057432,-24971.613931207256,1219.1684589751883
10,0.8,0.4,6,1.0,-22485.27213862351,-28003.04009023527,-25354.49006873918,1281.111276320681
10,0.8,0.4,8,0.0,-22695.011535792368,-27686.44018744977,-24870.653136276407,1222.7459691835681
10,0.8,0.4,8,0.2,-21785.3748927145,-27876.79185553793,-25067.291144587383,1451.5301240046626
10,0.8,0.4,8,0.4,-21218.360264026298,-27459.7264343738,-24692.859462387038,1399.9427072742608
10,0.8,0.4,8,0.6,-21273.049510470108,-26904.5589716253,-24502.880947398866,1364.7227699588288
10,0.8,0.4,8,0.8,-21156.070300820295,-27220.062130320923,-24722.393704540456,1389.647031450367
10,0.8,0.4,8,1.0,-22216.691656819265,-27389.645330928033,-24774.142285130212,1310.333865118463
10,0.8,0.4,10,0.0,-22861.32974298714,-28510.797052293325,-25382.499851318054,1328.52872716645
10,0.8,0.4,10,0.2,-21852.46812056185,-26549.39108224227,-24702.664596403967,1216.7271532337368
10,0.8,0.4,10,0.4,-21638.622660179317,-27168.141974302023,-24585.33291597989,1335.6711032134003
10,0.8,0.4,10,0.6,-21641.912836756575,-27380.27045945093,-24695.690429893533,1409.5419197541473
10,0.8,0.4,10,0.8,-22356.895181620977,-27964.494402137898,-24863.675912005812,1322.0253641971335
10,0.8,0.4,10,1.0,-21662.825236380955,-27863.993407469625,-24993.04262650665,1303.210491835237
10,0.8,0.4,12,0.0,-23038.265230805413,-27786.714507824392,-25196.59605033442,1159.5153240694444
10,0.8,0.4,12,0.2,-21721.21670255257,-27085.67123284789,-25032.41744475205,1481.0747602569736
10,0.8,0.4,12,0.4,-21529.070835375707,-27759.27360379105,-24340.172315317337,1377.4261985453863
10,0.8,0.4,12,0.6,-21795.835207943746,-27233.835491531914,-24661.004934109376,1314.996145173645
10,0.8,0.4,12,0.8,-22357.789390482023,-28291.037863911395,-24788.27278588184,1406.5368075680135
10,0.8,0.4,12,1.0,-21991.658443991182,-27987.132943829594,-24570.53162520618,1190.1187642667417
10,0.8,0.4,14,0.0,-21002.67291691736,-27244.61966763144,-24562.62027885046,1310.2324883986462
10,0.8,0.4,14,0.2,-22131.38742037453,-27649.17825865637,-24906.02008408429,1199.4374990399053
10,0.8,0.4,14,0.4,-21421.532916427128,-27397.654542273744,-24655.844942970234,1222.903635687967
10,0.8,0.4,14,0.6,-21645.927708975596,-28119.44294546479,-25135.922768083583,1425.6904926639866
10,0.8,0.4,14,0.8,-22117.653919548593,-28232.08534053137,-25012.95254934653,1490.9692277350111
10,0.8,0.4,14,1.0,-20990.060738545766,-27460.603294683635,-24589.835684761885,1330.9939867824858
10,0.8,0.6,2,0.0,-28052.30734627503,-33504.73753529371,-30494.44763787071,1264.4111100696573
10,0.8,0.6,2,0.2,-27561.825477389815,-33122.51714783347,-30008.617703263815,1353.025532131452
10,0.8,0.6,2,0.4,-26575.449899927116,-33052.45378657147,-29786.338919995156,1539.146782256385
10,0.8,0.6,2,0.6,-24914.0238730378,-32582.967936088447,-29514.183639436087,1584.6629124578897
10,0.8,0.6,2,0.8,-25132.55461338205,-33383.258620042034,-29720.67847764247,1851.8808051799049
10,0.8,0.6,2,1.0,-25200.008632071265,-32677.594682671985,-29817.191055450574,1411.482093272079
10,0.8,0.6,4,0.0,-24862.154577058747,-31061.159809280758,-27750.55785389528,1366.4555666377191
10,0.8,0.6,4,0.2,-24890.569387418614,-30785.891650282665,-27499.202539863327,1219.6992969710168
10,0.8,0.6,4,0.4,-23443.72523145787,-31139.031525464132,-26827.23219602973,1531.4482185794768
10,0.8,0.6,4,0.6,-24170.381141117698,-30777.92356425285,-27426.122334918717,1265.4453473252183
10,0.8,0.6,4,0.8,-23800.840156615664,-30285.693131772277,-26934.634920522185,1232.3469075393577
10,0.8,0.6,4,1.0,-25249.375971407062,-30175.64426958758,-27715.192742664767,1277.631465590935
10,0.8,0.6,6,0.0,-24321.147754537928,-29871.620103034096,-26762.30399802155,1403.0449059926084
10,0.8,0.6,6,0.2,-22606.782983938174,-30313.35081052791,-26777.200297565643,1475.0576490419332
10,0.8,0.6,6,0.4,-22611.272531107617,-29354.139307945763,-26611.213809225883,1213.732280502953
10,0.8,0.6,6,0.6,-22635.454311693073,-28696.9305339952,-26107.193634364663,1389.4596889667453
10,0.8,0.6,6,0.8,-23773.343696049735,-29679.877758452756,-26332.071046976816,1118.159122204123
10,0.8,0.6,6,1.0,-23645.613650950494,-29394.957462616745,-26775.465345332508,1118.3168690284695
10,0.8,0.6,8,0.0,-23395.812092901437,-29308.511981292853,-26417.78779249099,1375.5330792305415
10,0.8,0.6,8,0.2,-22946.50981479254,-30515.6484815266,-26426.515251683715,1418.852283145873
10,0.8,0.6,8,0.4,-23579.628920594765,-29414.022615501635,-26289.291185930473,1123.8476555058744
10,0.8,0.6,8,0.6,-21808.395607497812,-27895.58326004978,-25778.46206494697,1210.6114200729066
10,0.8,0.6,8,0.8,-23215.457275509052,-27756.593131172434,-25714.919584659274,1136.8656068661885
10,0.8,0.6,8,1.0,-23437.208577421854,-29428.746343352224,-26077.298142689473,1222.8521602518758
10,0.8,0.6,10,0.0,-23204.193146417292,-28518.85959008159,-25988.141099392968,1442.1304445672256
10,0.8,0.6,10,0.2,-24337.565070573153,-28103.094753585225,-26156.472130966504,1017.8661710368926
10,0.8,0.6,10,0.4,-23640.572025106616,-28643.452157680993,-25984.70256772135,1095.6713869101072
10,0.8,0.6,10,0.6,-22692.92804826792,-28487.08335272121,-25618.68183541409,1394.6683566455145
10,0.8,0.6,10,0.8,-22412.275998298792,-28798.78188233392,-26031.53907441322,1415.1116113658995
10,0.8,0.6,10,1.0,-23074.373109671982,-28767.228109699976,-25821.707554201475,1204.669292532007
10,0.8,0.6,12,0.0,-23574.853838862437,-28930.26683867873,-26141.038504808643,1310.0679576528632
10,0.8,0.6,12,0.2,-21076.951339760333,-29055.790893333193,-25810.886294090775,1519.5089158821118
10,0.8,0.6,12,0.4,-22122.450842214894,-28803.5107546671,-25884.663025898513,1307.108248508714
10,0.8,0.6,12,0.6,-20677.69652974781,-28371.309316290004,-25738.231547955027,1343.1056311707696
10,0.8,0.6,12,0.8,-22449.931575973085,-28808.058735643193,-26091.13706992282,1413.5385459663937
10,0.8,0.6,12,1.0,-22125.273555218984,-28298.570196080087,-25868.969198053757,1331.6222596038149
10,0.8,0.6,14,0.0,-23268.52737595878,-28449.895291661313,-25837.414827542332,1156.528885027051
10,0.8,0.6,14,0.2,-22553.95165303035,-28540.452678362904,-25828.586367984703,1536.5755461162566
10,0.8,0.6,14,0.4,-21803.962014934823,-28845.97857204605,-25890.20779565278,1325.1966269142538
10,0.8,0.6,14,0.6,-21768.336369868706,-29505.36045059044,-25865.980145265028,1458.483193784255
10,0.8,0.6,14,0.8,-23989.913731573262,-29629.48333584229,-26169.105332614745,1257.9870170077702
10,0.8,0.6,14,1.0,-22347.21322721765,-28401.82637078606,-25863.304784840217,1342.6572282076665
10,0.8,0.8,2,0.0,-28362.02027496101,-33752.93636057364,-31232.613131316662,1106.3803572632746
10,0.8,0.8,2,0.2,-28045.54429055303,-33022.18958420942,-30785.027612880298,1217.7098082034108
10,0.8,0.8,2,0.4,-26239.136437468733,-34014.33420227672,-30329.381152239457,1695.2160546530226
10,0.8,0.8,2,0.6,-27533.815502712707,-33268.571064216696,-30798.203667269863,1508.7566219927903
10,0.8,0.8,2,0.8,-26357.833235180762,-33754.83412961031,-30733.292554887623,1667.505960127303
10,0.8,0.8,2,1.0,-27920.791385849487,-33310.027778022864,-30728.93516194152,1307.9381940853561
10,0.8,0.8,4,0.0,-26685.54834584733,-31576.251412339705,-29045.73720606348,1126.2658559153235
10,0.8,0.8,4,0.2,-25654.055225759555,-31471.358455319503,-28786.03595148237,1316.420465305431
10,0.8,0.8,4,0.4,-25079.80866387386,-31742.814816742943,-28626.682646814534,1396.8958339761798
10,0.8,0.8,4,0.6,-25124.473798803698,-31260.522374960758,-28314.552391977028,1358.2394608172478
10,0.8,0.8,4,0.8,-24117.36150265482,-31543.1509125726,-28330.899931366705,1581.0668017523763
10,0.8,0.8,4,1.0,-27007.31604958667,-31990.292247931615,-28751.793395501394,1158.1302189052192
10,0.8,0.8,6,0.0,-25068.354768044483,-31082.706053060767,-27982.455843518554,1427.009654046941
10,0.8,0.8,6,0.2,-24255.582360992437,-30279.226459006128,-27890.807099731122,1301.5165772545108
10,0.8,0.8,6,0.4,-24996.90951648346,-29195.423593330885,-27208.227134001794,1094.2395460246394
10,0.8,0.8,6,0.6,-24294.576468878982,-29250.547210629513,-27047.45585442284,1113.0026775494573
10,0.8,0.8,6,0.8,-24923.32095887495,-29651.272400148104,-27528.025366523696,1123.2915467879716
10,0.8,0.8,6,1.0,-24505.59270344418,-30918.113563634324,-27715.310646748043,1436.9755690776567
10,0.8,0.8,8,0.0,-24561.665786268284,-29071.209686943308,-27210.14027457845,1150.2645116745114
10,0.8,0.8,8,0.2,-24469.779734901374,-30349.956236907696,-27338.14444951419,1216.9162003450035
10,0.8,0.8,8,0.4,-24663.911897531427,-29403.18725530896,-26844.06008789466,1171.1894291796443
10,0.8,0.8,8,0.6,-24054.23111871684,-30443.610049911593,-27064.97500799584,1335.009000314981
10,0.8,0.8,8,0.8,-24606.199573849535,-30013.482122026457,-26914.731770167033,1216.849637100734
10,0.8,0.8,8,1.0,-22834.64636144059,-29319.668307249834,-27335.75701880219,1254.1408478975954
10,0.8,0.8,10,0.0,-24708.242557327183,-29635.16063403277,-27052.382627155366,1142.3279222961542
10,0.8,0.8,10,0.2,-24170.0947752793,-29396.90025136328,-27271.881165118004,1260.680389396611
10,0.8,0.8,10,0.4,-24910.58280748518,-29431.32402106523,-27014.50575173227,1134.3916772437983
10,0.8,0.8,10,0.6,-23559.696761732674,-29594.90450906202,-26687.73264789333,1413.2361778164677
